"","y1970","y2000"
"4294",100300,436900
"4295",71200,310100
"4296",108500,472500
"4297",70800,308200
"4298",96300,419200
"4299",65800,286300
"4300",69800,303700
"4301",75800,329800
"4302",64000,278400
"4303",76100,331000
"4304",90200,392200
"4305",113200,492200
"4306",69400,301700
"4307",68500,297600
"4308",90300,392300
"4309",62300,270600
"4310",79800,346600
"4311",65000,282300
"4312",70900,307900
"4313",71600,310900
"4314",81400,353400
"4315",109000,473200
"4316",65500,284200
"4317",79100,343100
"4318",73400,318300
"4319",63000,273200
"4320",82400,357300
"4321",113200,490800
"4322",70500,305600
"4323",68300,296000
"4324",68600,297300
"4325",77000,333700
"4326",130100,563400
"4327",80700,349400
"4328",61900,268000
"4329",102100,441900
"4330",72500,313300
"4331",80000,345700
"4332",58000,250600
"4333",99600,430300
"4334",81800,353300
"4335",97600,421500
"4336",72300,312200
"4337",63700,275000
"4338",85900,370800
"4339",55400,239100
"4340",68600,296000
"4341",78900,340400
"4342",67200,289900
"4343",68800,296800
"4344",142800,616000
"4345",67900,292900
"4346",66400,286400
"4347",133200,574400
"4348",86600,373400
"4349",70900,305700
"4350",78700,339300
"4351",60100,259100
"4352",81400,350900
"4353",79400,342200
"4354",70400,303400
"4355",89700,386500
"4356",131500,566600
"4357",70500,303700
"4358",78000,336000
"4359",81000,348800
"4360",76500,329400
"4361",75200,323800
"4362",79900,344000
"4363",63900,275100
"4364",79400,341800
"4365",136900,589200
"4366",73800,317500
"4367",112500,483800
"4368",80400,345700
"4369",121500,522200
"4370",84600,363600
"4371",65000,279300
"4372",65000,279300
"4373",65700,282200
"4374",75900,326000
"4375",76300,327700
"4376",85200,365900
"4377",72700,312200
"4378",69200,297100
"4379",79200,340000
"4380",64000,274700
"4381",121400,521000
"4382",71000,304700
"4383",73100,313700
"4384",75200,322700
"4385",99800,428200
"4386",84200,361200
"4387",60700,260300
"4388",76100,326300
"4389",88800,380700
"4390",79100,339100
"4391",124500,533700
"4392",76800,329200
"4393",76900,329600
"4394",64900,278100
"4395",77700,332900
"4396",66200,283600
"4397",116600,499400
"4398",67600,289500
"4399",77900,333500
"4400",75800,324500
"4401",64000,273800
"4402",77400,331100
"4403",81000,346400
"4404",62600,267700
"4405",69500,297200
"4406",101800,435300
"4407",84400,360800
"4408",77300,330400
"4409",65300,279100
"4410",69800,298300
"4411",56300,240600
"4412",71400,305100
"4413",65300,279000
"4414",78100,333600
"4415",75100,320700
"4416",89000,380000
"4417",78300,334300
"4418",69200,295400
"4419",73500,313700
"4420",94000,401100
"4421",69700,297400
"4422",88300,376700
"4423",67800,289200
"4424",72600,309600
"4425",80600,343700
"4426",70500,300600
"4427",84200,359000
"4428",75800,323000
"4429",89900,383000
"4430",99900,425600
"4431",70700,301200
"4432",75200,320200
"4433",63200,269100
"4434",63600,270800
"4435",66000,281000
"4436",74600,317600
"4437",67700,288200
"4438",116000,493800
"4439",63900,272000
"4440",75200,320000
"4441",76800,326700
"4442",66600,283300
"4443",118100,502300
"4444",73200,311300
"4445",68200,290000
"4446",77000,327400
"4447",73500,312400
"4448",64600,274300
"4449",69200,293800
"4450",71100,301800
"4451",79300,336600
"4452",74400,315800
"4453",71200,302200
"4454",70000,297100
"4455",67600,286900
"4456",61300,260100
"4457",71600,303800
"4458",75400,319900
"4459",60600,257100
"4460",142900,606200
"4461",71700,304100
"4462",90100,382100
"4463",68600,290900
"4464",63000,267100
"4465",73400,311000
"4466",65000,275400
"4467",94500,400300
"4468",70400,298200
"4469",70400,298200
"4470",117500,497700
"4471",67200,284600
"4472",72000,304900
"4473",75900,321400
"4474",68700,290900
"4475",60600,256600
"4476",83100,351800
"4477",69000,292000
"4478",67000,283500
"4479",97300,411700
"4480",62300,263600
"4481",74000,313100
"4482",76400,323200
"4483",84700,358300
"4484",64500,272800
"4485",123000,520200
"4486",98300,415700
"4487",99000,418600
"4488",64700,273500
"4489",74400,314500
"4490",84300,356300
"4491",73800,311900
"4492",61100,258200
"4493",76200,322000
"4494",71700,302900
"4495",77600,327800
"4496",72300,305400
"4497",69700,294400
"4498",73100,308700
"4499",39100,165100
"4500",78900,333100
"4501",68400,288700
"4502",68000,287000
"4503",124000,523300
"4504",75400,318200
"4505",73000,308000
"4506",76900,324400
"4507",73800,311300
"4508",73900,311700
"4509",77400,326400
"4510",76500,322600
"4511",72200,304400
"4512",66800,281600
"4513",73300,309000
"4514",73600,310100
"4515",76100,320600
"4516",85500,360200
"4517",71800,302400
"4518",67300,283400
"4519",86300,363400
"4520",66000,277900
"4521",60800,256000
"4522",71600,301400
"4523",73600,309800
"4524",83700,352300
"4525",119100,501200
"4526",67500,284000
"4527",77200,324800
"4528",64400,270900
"4529",72200,303700
"4530",116800,491000
"4531",74700,314000
"4532",66700,280300
"4533",64800,272300
"4534",81200,341200
"4535",113300,475800
"4536",75200,315700
"4537",76900,322800
"4538",64900,272400
"4539",76700,321900
"4540",71700,300900
"4541",82900,347900
"4542",79200,332300
"4543",81400,341500
"4544",146000,612400
"4545",68600,287700
"4546",71700,300700
"4547",73900,309900
"4548",77700,325800
"4549",82300,345000
"4550",71000,297600
"4551",95900,401900
"4552",56700,237600
"4553",92500,387600
"4554",93600,392200
"4555",83000,347700
"4556",86200,361100
"4557",75100,314600
"4558",83000,347600
"4559",124600,521700
"4560",75900,317700
"4561",72700,304300
"4562",94800,396800
"4563",78400,328100
"4564",63300,264900
"4565",64400,269500
"4566",63900,267400
"4567",101900,426400
"4568",65600,274500
"4569",66700,279100
"4570",89100,372800
"4571",83200,348100
"4572",81800,342200
"4573",122700,513200
"4574",78400,327900
"4575",73100,305700
"4576",138100,577500
"4577",76000,317800
"4578",75000,313600
"4579",68800,287600
"4580",81800,341900
"4581",86500,361500
"4582",71100,297100
"4583",69700,291200
"4584",67600,282400
"4585",66100,276100
"4586",69600,290700
"4587",123400,515400
"4588",90600,378000
"4589",62800,262000
"4590",96600,403000
"4591",66500,277400
"4592",107000,446300
"4593",76100,317300
"4594",64000,266800
"4595",90200,376000
"4596",82700,344700
"4597",69100,288000
"4598",70800,294900
"4599",73400,305700
"4600",70200,292300
"4601",62400,259800
"4602",91300,380000
"4603",73800,307100
"4604",80100,333300
"4605",72800,302900
"4606",78600,327000
"4607",75400,313600
"4608",75400,313500
"4609",64700,269000
"4610",103000,428200
"4611",74500,309700
"4612",80100,332900
"4613",66400,275800
"4614",99800,414500
"4615",78600,326400
"4616",78800,327200
"4617",81200,337100
"4618",105800,439200
"4619",73600,305500
"4620",77400,321200
"4621",126000,522600
"4622",80700,334700
"4623",76900,318900
"4624",76800,318400
"4625",83700,347000
"4626",60500,250800
"4627",76400,316600
"4628",67400,279200
"4629",79500,329300
"4630",66000,273300
"4631",126400,523400
"4632",122400,506800
"4633",74200,307200
"4634",87900,363800
"4635",82600,341800
"4636",87100,360400
"4637",59600,246600
"4638",80700,333900
"4639",70200,290400
"4640",70400,291200
"4641",61800,255600
"4642",75200,311000
"4643",73000,301900
"4644",74500,308100
"4645",78200,323400
"4646",67000,277000
"4647",67000,276900
"4648",89700,370700
"4649",66400,274400
"4650",93100,384700
"4651",78400,323900
"4652",71800,296600
"4653",81400,336200
"4654",84500,349000
"4655",67000,276700
"4656",77900,321600
"4657",74800,308800
"4658",70300,290200
"4659",105900,437000
"4660",72900,300800
"4661",73700,304100
"4662",139800,576700
"4663",75400,311000
"4664",55400,228500
"4665",73000,301000
"4666",69100,284900
"4667",70100,289000
"4668",112800,465000
"4669",79300,326800
"4670",74300,306100
"4671",99300,409000
"4672",68200,280900
"4673",88600,364800
"4674",74900,308300
"4675",78500,323100
"4676",53500,220200
"4677",65100,267900
"4678",73900,304100
"4679",75800,311800
"4680",90000,370200
"4681",89200,366700
"4682",73900,303700
"4683",65300,268300
"4684",91500,375800
"4685",74400,305500
"4686",58400,239700
"4687",68100,279500
"4688",66800,274100
"4689",77500,318000
"4690",61600,252700
"4691",75600,310100
"4692",67500,276800
"4693",75000,307500
"4694",150400,616600
"4695",92700,380000
"4696",62400,255700
"4697",67100,274900
"4698",58900,241300
"4699",72600,297400
"4700",60200,246500
"4701",74100,303400
"4702",93900,384400
"4703",74700,305700
"4704",69100,282700
"4705",69100,282700
"4706",67400,275700
"4707",148300,606600
"4708",75300,308000
"4709",86400,353400
"4710",75700,309600
"4711",79300,324300
"4712",79800,326300
"4713",71100,290700
"4714",75400,308200
"4715",70300,287300
"4716",66000,269700
"4717",72400,295800
"4718",77300,315800
"4719",90500,369700
"4720",85800,350500
"4721",87300,356600
"4722",85600,349600
"4723",72700,296900
"4724",124500,508400
"4725",64800,264600
"4726",53000,216400
"4727",87400,356800
"4728",75000,306000
"4729",66700,272100
"4730",69300,282600
"4731",107800,439600
"4732",70500,287400
"4733",75800,309000
"4734",96900,395000
"4735",78100,318200
"4736",82800,337300
"4737",72100,293700
"4738",89300,363700
"4739",74500,303400
"4740",69400,282600
"4741",105800,430700
"4742",149700,609200
"4743",86500,352000
"4744",87000,354000
"4745",75600,307500
"4746",87000,353800
"4747",84300,342800
"4748",70900,288200
"4749",66700,271100
"4750",79700,323900
"4751",76800,312100
"4752",69000,280400
"4753",155100,630000
"4754",91100,370000
"4755",76600,311100
"4756",128800,523100
"4757",138800,563600
"4758",64200,260600
"4759",97600,396100
"4760",91500,371300
"4761",76400,309900
"4762",65700,266400
"4763",77900,315800
"4764",70800,287000
"4765",136500,553300
"4766",67600,274000
"4767",66500,269500
"4768",86200,349300
"4769",82600,334700
"4770",81600,330600
"4771",61600,249500
"4772",80400,325600
"4773",117200,474600
"4774",68800,278600
"4775",81900,331600
"4776",143000,578900
"4777",100100,405200
"4778",46900,189800
"4779",84800,342900
"4780",104200,421300
"4781",81400,329000
"4782",68200,275600
"4783",68400,276400
"4784",78700,318000
"4785",121400,490500
"4786",67400,272200
"4787",84100,339600
"4788",139500,563300
"4789",74300,3e+05
"4790",99400,401300
"4791",67400,272000
"4792",75900,306300
"4793",76400,308300
"4794",63800,257400
"4795",79000,318700
"4796",70300,283600
"4797",77700,313400
"4798",75900,306100
"4799",67500,272200
"4800",69500,280200
"4801",68600,276500
"4802",124400,501400
"4803",125500,505700
"4804",74800,301400
"4805",83600,336700
"4806",85100,342700
"4807",112700,453600
"4808",84800,341300
"4809",73300,295000
"4810",71200,286500
"4811",80100,322200
"4812",75700,304500
"4813",89500,360000
"4814",69400,279100
"4815",75200,302300
"4816",91700,368600
"4817",63700,256000
"4818",71300,286500
"4819",75700,304100
"4820",82700,332200
"4821",81600,327700
"4822",76300,306400
"4823",76700,308000
"4824",71700,287900
"4825",77300,310300
"4826",70600,283400
"4827",68100,273300
"4828",97700,391900
"4829",64200,257500
"4830",64300,257900
"4831",83200,333500
"4832",69400,278000
"4833",75300,301600
"4834",92000,368400
"4835",75400,301900
"4836",96400,385900
"4837",77900,311800
"4838",83800,335400
"4839",64300,257300
"4840",50100,200400
"4841",79600,318300
"4842",73600,294300
"4843",85300,341000
"4844",82100,328200
"4845",70800,283000
"4846",66000,263800
"4847",110500,441400
"4848",167400,668500
"4849",74000,295500
"4850",68200,272100
"4851",122300,487900
"4852",90400,360600
"4853",63100,251700
"4854",60500,241200
"4855",84600,337100
"4856",75600,301100
"4857",108900,433300
"4858",69600,276800
"4859",63600,252900
"4860",84200,334800
"4861",74900,297800
"4862",87900,349400
"4863",139600,554800
"4864",64500,256300
"4865",66900,265800
"4866",85200,338500
"4867",57500,228400
"4868",71300,283200
"4869",90200,358200
"4870",65600,260500
"4871",88700,352200
"4872",61700,244900
"4873",72900,289300
"4874",68500,271800
"4875",84600,335600
"4876",143100,567500
"4877",142700,565700
"4878",77000,305200
"4879",70100,277800
"4880",70000,277400
"4881",130800,518300
"4882",71400,282900
"4883",76500,303100
"4884",77800,308200
"4885",82100,325200
"4886",75200,297700
"4887",47600,188200
"4888",75200,297300
"4889",72200,285400
"4890",74100,292900
"4891",65600,259300
"4892",93400,369000
"4893",64400,254400
"4894",65800,259900
"4895",71300,281600
"4896",70800,279500
"4897",73100,288500
"4898",54300,214300
"4899",75200,296600
"4900",51800,204200
"4901",76500,301500
"4902",87900,346400
"4903",64700,254900
"4904",80600,317500
"4905",102100,402100
"4906",62200,244900
"4907",87900,346000
"4908",116000,456600
"4909",79600,313300
"4910",85800,337700
"4911",76400,300700
"4912",77300,304200
"4913",80400,316200
"4914",76400,300400
"4915",73400,288200
"4916",109800,431100
"4917",70100,275200
"4918",157600,618400
"4919",62900,246800
"4920",64100,251500
"4921",64000,251000
"4922",76700,300700
"4923",101700,398700
"4924",76100,298200
"4925",90400,354200
"4926",61800,242100
"4927",95000,372100
"4928",60100,235400
"4929",135500,530700
"4930",69500,272200
"4931",88100,345000
"4932",74000,289500
"4933",106700,417200
"4934",99800,390200
"4935",68600,268200
"4936",88800,347100
"4937",82000,320400
"4938",68000,265600
"4939",98800,385900
"4940",132700,518200
"4941",68700,268200
"4942",88100,343900
"4943",78500,306400
"4944",109500,427300
"4945",71300,278200
"4946",66900,261000
"4947",85600,333900
"4948",70100,273400
"4949",80500,313900
"4950",83900,327000
"4951",60100,234200
"4952",146900,572400
"4953",75200,293000
"4954",126400,492400
"4955",62200,242300
"4956",76200,296800
"4957",71100,276800
"4958",77400,301100
"4959",87300,339500
"4960",58800,228600
"4961",67500,262400
"4962",116000,450800
"4963",62300,242100
"4964",69800,271200
"4965",73400,285100
"4966",73900,287000
"4967",63400,246200
"4968",71300,276800
"4969",64800,251500
"4970",73100,283700
"4971",73100,283500
"4972",85400,331200
"4973",55600,215600
"4974",64800,251200
"4975",67800,262800
"4976",70100,271600
"4977",86400,334700
"4978",84800,328500
"4979",71300,276200
"4980",71800,278100
"4981",72400,280300
"4982",98800,382300
"4983",87400,337800
"4984",68900,266200
"4985",72300,279300
"4986",74300,287000
"4987",95600,368900
"4988",77000,297100
"4989",78200,301700
"4990",72700,280400
"4991",74400,286800
"4992",61900,238600
"4993",63800,245900
"4994",79900,307800
"4995",77500,298500
"4996",98100,377800
"4997",67700,260700
"4998",73300,282200
"4999",54300,209000
"5000",70100,269700
"5001",62800,241600
"5002",68000,261600
"5003",71800,276000
"5004",64500,247800
"5005",101900,391400
"5006",85300,327600
"5007",64600,248100
"5008",64500,247700
"5009",72100,276800
"5010",73500,282000
"5011",94600,362800
"5012",79300,304000
"5013",128800,493700
"5014",155700,596700
"5015",87800,336400
"5016",88100,337400
"5017",69700,266900
"5018",74200,284100
"5019",87000,333100
"5020",63000,241200
"5021",92700,354700
"5022",103800,396900
"5023",73600,281400
"5024",72000,275200
"5025",72200,275900
"5026",71900,274600
"5027",80500,307400
"5028",105800,403900
"5029",74100,282700
"5030",76200,290700
"5031",69500,265100
"5032",65700,250500
"5033",76700,292300
"5034",64800,246900
"5035",65700,250300
"5036",77400,294800
"5037",68100,259300
"5038",66700,253900
"5039",127600,485700
"5040",79500,302600
"5041",71200,270600
"5042",58000,220400
"5043",66900,254200
"5044",76700,291400
"5045",153500,583100
"5046",61300,232600
"5047",80000,303500
"5048",63100,239300
"5049",70100,265800
"5050",116800,442800
"5051",107500,407500
"5052",60700,230000
"5053",88600,335700
"5054",12700,48100
"5055",73000,276200
"5056",75900,287000
"5057",63400,239600
"5058",66900,252800
"5059",65700,248200
"5060",134000,506200
"5061",129900,490500
"5062",136600,515700
"5063",79500,300100
"5064",71800,270900
"5065",49900,188200
"5066",81600,307700
"5067",77100,290600
"5068",75200,283300
"5069",81000,305000
"5070",71700,269900
"5071",72900,274300
"5072",67100,252400
"5073",79900,300500
"5074",77800,292400
"5075",65600,246500
"5076",93400,350900
"5077",67800,254600
"5078",65300,245200
"5079",63400,237700
"5080",117900,442000
"5081",63600,238400
"5082",60200,225600
"5083",61700,231200
"5084",90700,339800
"5085",115200,431400
"5086",67900,253600
"5087",65200,243500
"5088",78400,292700
"5089",124300,464000
"5090",75800,282900
"5091",86000,320800
"5092",60300,224900
"5093",98800,368300
"5094",61900,230700
"5095",84100,313000
"5096",67400,250800
"5097",83400,310300
"5098",136100,506200
"5099",121000,449800
"5100",61600,228900
"5101",62200,231100
"5102",77100,286300
"5103",68000,252500
"5104",76200,282900
"5105",71600,265800
"5106",62100,230500
"5107",97900,363200
"5108",82600,306400
"5109",72200,267700
"5110",101700,376800
"5111",130800,484600
"5112",71000,263000
"5113",65000,240700
"5114",57800,214000
"5115",76900,284700
"5116",73300,271200
"5117",106900,395300
"5118",109200,403800
"5119",72000,266200
"5120",74800,276500
"5121",71800,265400
"5122",79100,292300
"5123",69000,254900
"5124",58200,215000
"5125",107700,397600
"5126",65300,240900
"5127",110500,407600
"5128",85700,316100
"5129",54800,202100
"5130",99600,367200
"5131",62600,230700
"5132",79700,293600
"5133",69100,254500
"5134",72300,265900
"5135",89300,328100
"5136",86500,317800
"5137",55200,202800
"5138",78700,288900
"5139",74500,273400
"5140",76800,281800
"5141",62400,228900
"5142",61900,227000
"5143",68200,250000
"5144",116000,425100
"5145",48700,178400
"5146",65700,240600
"5147",70100,256700
"5148",70900,259600
"5149",72900,266900
"5150",61000,223000
"5151",83900,306700
"5152",41100,150200
"5153",63400,231400
"5154",98500,359400
"5155",58800,214500
"5156",66400,242200
"5157",86200,314400
"5158",57400,209300
"5159",64900,236600
"5160",64600,235500
"5161",66500,242200
"5162",80700,293900
"5163",71400,260000
"5164",130500,475200
"5165",67100,244300
"5166",72500,263900
"5167",68400,248900
"5168",68500,249000
"5169",76400,277600
"5170",131900,479200
"5171",71300,259000
"5172",60900,221100
"5173",61900,224700
"5174",70900,257200
"5175",97400,353200
"5176",65500,237500
"5177",63500,230200
"5178",76500,277300
"5179",65500,237400
"5180",94100,341000
"5181",97000,351200
"5182",63700,230600
"5183",62300,225400
"5184",71100,257100
"5185",87700,316900
"5186",72000,260100
"5187",66300,239500
"5188",75000,270800
"5189",58000,209400
"5190",64800,233900
"5191",49900,180100
"5192",89200,321700
"5193",67500,243400
"5194",59900,215700
"5195",72900,262500
"5196",51100,183900
"5197",69100,248600
"5198",66200,238100
"5199",66800,240100
"5200",88600,318400
"5201",66800,240000
"5202",72400,260000
"5203",130900,469800
"5204",65200,234000
"5205",52100,186900
"5206",84800,304100
"5207",41500,148800
"5208",60000,215100
"5209",75400,270300
"5210",83400,298700
"5211",63000,225600
"5212",89000,318700
"5213",132800,475500
"5214",80500,288100
"5215",71900,257300
"5216",61900,221500
"5217",92600,330900
"5218",61400,219200
"5219",81700,291600
"5220",72500,258600
"5221",66700,237900
"5222",68300,243600
"5223",82400,293700
"5224",73100,260300
"5225",92900,330600
"5226",54700,194600
"5227",70900,252200
"5228",70300,250000
"5229",64400,229000
"5230",71100,252700
"5231",65800,233800
"5232",80300,285200
"5233",92100,327000
"5234",58000,205900
"5235",93900,333300
"5236",105400,374100
"5237",86200,305900
"5238",75300,266900
"5239",74400,263400
"5240",66500,235300
"5241",124500,440400
"5242",77700,274700
"5243",66400,234700
"5244",65100,230100
"5245",87500,309200
"5246",80200,283300
"5247",73500,259600
"5248",66000,233100
"5249",77300,273000
"5250",59700,210800
"5251",77600,273900
"5252",71100,250800
"5253",67700,238700
"5254",86200,303900
"5255",64600,227500
"5256",46600,164000
"5257",66400,233600
"5258",121000,425200
"5259",84300,296100
"5260",69300,243400
"5261",69900,245500
"5262",80200,281500
"5263",63400,222500
"5264",69900,245300
"5265",32600,114400
"5266",100600,353000
"5267",62700,220000
"5268",75700,265400
"5269",86500,303200
"5270",71200,249500
"5271",71700,251200
"5272",71800,251200
"5273",74600,260900
"5274",53600,187300
"5275",74000,258300
"5276",67400,235200
"5277",62300,217400
"5278",58100,202700
"5279",127800,445400
"5280",78600,273800
"5281",80800,281400
"5282",66100,229900
"5283",70000,243300
"5284",74900,260300
"5285",47000,163200
"5286",72600,251900
"5287",78700,272900
"5288",92700,321300
"5289",69000,239100
"5290",71500,247700
"5291",55600,192600
"5292",79200,274200
"5293",74600,258200
"5294",73400,253900
"5295",97900,338400
"5296",67000,231500
"5297",60900,210400
"5298",82800,286000
"5299",83100,287000
"5300",63200,218100
"5301",78100,269400
"5302",96400,332300
"5303",69600,239900
"5304",68200,235000
"5305",71500,246300
"5306",66800,230000
"5307",39500,136000
"5308",106700,367200
"5309",78200,269100
"5310",89000,306200
"5311",66400,228200
"5312",112400,386200
"5313",65000,223200
"5314",100600,345200
"5315",69800,239400
"5316",63900,219100
"5317",64700,221800
"5318",57900,198400
"5319",66500,227800
"5320",67800,232200
"5321",53600,183500
"5322",67100,229700
"5323",94800,324500
"5324",47500,162400
"5325",55600,190000
"5326",50400,172200
"5327",89700,306400
"5328",63900,218200
"5329",54500,186000
"5330",44100,150500
"5331",46600,159000
"5332",67300,229400
"5333",49500,168700
"5334",71700,244300
"5335",75000,255400
"5336",59400,202200
"5337",80200,273000
"5338",67600,230100
"5339",71100,241800
"5340",76800,261100
"5341",71800,244100
"5342",84800,288200
"5343",114000,387000
"5344",79800,270800
"5345",55700,189000
"5346",107600,364900
"5347",91500,310300
"5348",69300,235000
"5349",48100,163100
"5350",70700,239700
"5351",82700,280200
"5352",71600,242500
"5353",79900,270600
"5354",88200,298700
"5355",51900,175700
"5356",58500,198000
"5357",59800,202200
"5358",66900,226100
"5359",79300,267900
"5360",62500,211100
"5361",94300,318300
"5362",80600,272000
"5363",52000,175400
"5364",85200,287300
"5365",97700,329100
"5366",73000,245800
"5367",107100,360600
"5368",80700,271600
"5369",80000,269200
"5370",69900,235200
"5371",65100,219000
"5372",69200,232700
"5373",70200,236000
"5374",149100,501200
"5375",69500,233600
"5376",85400,287000
"5377",74100,249000
"5378",44600,149800
"5379",74000,248400
"5380",62200,208600
"5381",75100,251800
"5382",72300,242400
"5383",84100,281900
"5384",117100,392500
"5385",39900,133700
"5386",70800,237100
"5387",69100,231400
"5388",71800,240400
"5389",69300,232000
"5390",166800,558200
"5391",51000,170600
"5392",102400,342400
"5393",55400,185200
"5394",62000,207200
"5395",92700,309700
"5396",94000,313900
"5397",78000,260300
"5398",52200,174100
"5399",77700,259000
"5400",86100,287000
"5401",117300,390900
"5402",60000,199900
"5403",72700,242200
"5404",77400,257800
"5405",77500,257900
"5406",75600,251400
"5407",85800,285300
"5408",59800,198800
"5409",42000,139600
"5410",64700,215000
"5411",65600,217900
"5412",61900,205600
"5413",83700,277700
"5414",77200,256000
"5415",70900,235100
"5416",51100,169400
"5417",78200,259000
"5418",65200,215900
"5419",71500,236700
"5420",49800,164800
"5421",68600,226800
"5422",79800,263700
"5423",51600,170500
"5424",84200,278200
"5425",97100,320800
"5426",68600,226600
"5427",65200,215200
"5428",68000,224400
"5429",80700,266300
"5430",71500,235900
"5431",38500,127000
"5432",72900,240300
"5433",61700,203300
"5434",68300,225000
"5435",98900,325800
"5436",72400,238400
"5437",70100,230700
"5438",88200,290200
"5439",71000,233400
"5440",71500,235000
"5441",67800,222800
"5442",56700,186300
"5443",43100,141600
"5444",52200,171400
"5445",115800,380000
"5446",61600,202100
"5447",60300,197700
"5448",73000,239200
"5449",90500,296400
"5450",80700,264200
"5451",69100,226000
"5452",43700,142900
"5453",61900,202300
"5454",84300,275500
"5455",95600,312400
"5456",50500,165000
"5457",62500,204200
"5458",54800,179000
"5459",73600,240400
"5460",29900,97600
"5461",66900,218300
"5462",116400,379800
"5463",55800,181900
"5464",88400,287900
"5465",79900,260200
"5466",70200,228200
"5467",48300,157000
"5468",68800,223600
"5469",73600,239000
"5470",51000,165500
"5471",79200,257000
"5472",72800,236200
"5473",104300,338300
"5474",68000,220500
"5475",62100,201300
"5476",57700,187000
"5477",77000,249500
"5478",47100,152600
"5479",63300,204900
"5480",64700,209400
"5481",41100,133000
"5482",70800,229100
"5483",64600,209000
"5484",66400,214800
"5485",50700,164000
"5486",49500,160100
"5487",56800,183700
"5488",43200,139700
"5489",64600,208800
"5490",77700,251000
"5491",50600,163400
"5492",64600,208400
"5493",68300,220200
"5494",66600,214700
"5495",46300,149100
"5496",41900,134900
"5497",87600,281900
"5498",62000,199500
"5499",64000,205900
"5500",83000,267000
"5501",33700,108400
"5502",48500,156000
"5503",40200,129300
"5504",62600,201300
"5505",80000,257200
"5506",112100,360100
"5507",69300,222500
"5508",84500,271300
"5509",68500,219900
"5510",27500,88200
"5511",50200,161000
"5512",59000,189200
"5513",65600,210300
"5514",44800,143600
"5515",84500,270800
"5516",58800,188400
"5517",51000,163400
"5518",57000,182600
"5519",65900,211100
"5520",76400,244600
"5521",55200,176700
"5522",58500,187200
"5523",51600,165100
"5524",45300,144900
"5525",48400,154800
"5526",71200,227700
"5527",60700,194100
"5528",41600,133000
"5529",82300,263100
"5530",52400,167500
"5531",68400,218600
"5532",62600,2e+05
"5533",70300,224600
"5534",30800,98400
"5535",76100,243100
"5536",50400,161000
"5537",41400,132200
"5538",58400,186300
"5539",84500,269500
"5540",61300,195500
"5541",81500,259700
"5542",23700,75500
"5543",51300,163400
"5544",89700,285600
"5545",82000,261000
"5546",59600,189700
"5547",49300,156900
"5548",71000,225900
"5549",81000,257700
"5550",33400,106200
"5551",134600,427900
"5552",55700,177000
"5553",66400,211000
"5554",49000,155700
"5555",75700,240400
"5556",69600,221000
"5557",50300,159700
"5558",65800,208800
"5559",30100,95500
"5560",63500,201400
"5561",52400,166100
"5562",71300,226000
"5563",66000,209200
"5564",73100,231700
"5565",73800,233900
"5566",71700,227200
"5567",72900,231000
"5568",110900,351100
"5569",62900,199100
"5570",69500,219900
"5571",66700,211000
"5572",71100,224900
"5573",50900,161000
"5574",54300,171700
"5575",41000,129600
"5576",74000,233900
"5577",43700,138100
"5578",56200,177600
"5579",64000,202200
"5580",63000,199000
"5581",62700,198000
"5582",50000,157800
"5583",42900,135300
"5584",53000,167100
"5585",36200,114100
"5586",82500,260000
"5587",55900,176100
"5588",51000,160600
"5589",49100,154600
"5590",62100,195400
"5591",48500,152600
"5592",45800,144100
"5593",43400,136400
"5594",57400,180400
"5595",50700,159300
"5596",60500,190000
"5597",44300,139100
"5598",91800,288100
"5599",68400,214600
"5600",70800,222100
"5601",66700,209200
"5602",65000,203800
"5603",79000,247600
"5604",59900,187700
"5605",45700,143200
"5606",49800,156000
"5607",62800,196700
"5608",84000,263000
"5609",20700,64800
"5610",67100,210000
"5611",43000,134500
"5612",69800,218300
"5613",72300,226000
"5614",27900,87200
"5615",27900,87200
"5616",64500,201500
"5617",70000,218600
"5618",60600,189200
"5619",46300,144400
"5620",77500,241700
"5621",41300,128800
"5622",69200,215700
"5623",48100,149900
"5624",72300,225200
"5625",49200,153200
"5626",55200,171800
"5627",98000,304900
"5628",63900,198600
"5629",64100,199200
"5630",91600,284300
"5631",49000,152000
"5632",33400,103600
"5633",45300,140500
"5634",78000,241900
"5635",47500,147300
"5636",56000,173600
"5637",50500,156500
"5638",39600,122700
"5639",47800,148100
"5640",55000,170400
"5641",36800,114000
"5642",53600,166000
"5643",46600,144300
"5644",82600,255700
"5645",58900,182300
"5646",87600,271100
"5647",54700,169200
"5648",67600,209100
"5649",111200,343900
"5650",66900,206800
"5651",85900,265500
"5652",83900,259200
"5653",56000,173000
"5654",44800,138400
"5655",77900,240600
"5656",65000,200700
"5657",56000,172900
"5658",77400,238900
"5659",74000,228400
"5660",41000,126500
"5661",127800,394300
"5662",50500,155800
"5663",81600,251700
"5664",46900,144600
"5665",75800,233700
"5666",51300,158100
"5667",67300,207400
"5668",24500,75500
"5669",67400,207700
"5670",55400,170700
"5671",49400,152200
"5672",54400,167600
"5673",88000,271100
"5674",81700,251600
"5675",66800,205700
"5676",46300,142500
"5677",28300,87100
"5678",67500,207700
"5679",48400,148900
"5680",57500,176800
"5681",68800,211500
"5682",45200,138900
"5683",93900,288400
"5684",63800,195900
"5685",60000,184200
"5686",62100,190600
"5687",40500,124300
"5688",67700,207700
"5689",69500,213200
"5690",72800,223300
"5691",66900,205200
