"","Year","Month","Day","Extent","Missing"
"9138",2008,4,18,14.14865,0
"9139",2008,4,19,14.06664,0
"9140",2008,4,20,14.02739,0
"9141",2008,4,21,13.94581,0
"9142",2008,4,22,13.95568,0
"9143",2008,4,23,13.9084,0
"9144",2008,4,24,13.85396,0
"9145",2008,4,25,13.77485,0
"9146",2008,4,26,13.7987,0
"9147",2008,4,27,13.8055,0
"9148",2008,4,28,13.7647,0
"9149",2008,4,29,13.73491,0
"9150",2008,4,30,13.75013,0
"9151",2008,5,1,13.64598,0
"9152",2008,5,2,13.64658,0
"9153",2008,5,3,13.58553,0
"9154",2008,5,4,13.57767,0
"9155",2008,5,5,13.56938,0
"9156",2008,5,6,13.47376,0
"9157",2008,5,7,13.48041,0
"9158",2008,5,8,13.43347,0
"9159",2008,5,9,13.35713,0
"9160",2008,5,10,13.31328,0
"9161",2008,5,11,13.22692,0
"9162",2008,5,12,13.20269,0
"9163",2008,5,13,13.15837,0
"9164",2008,5,14,13.09006,0
"9165",2008,5,15,13.05536,0
"9166",2008,5,16,13.06019,0
"9167",2008,5,17,12.99215,0
"9168",2008,5,18,12.87036,0
"9169",2008,5,19,12.78655,0
"9170",2008,5,20,12.67649,0
"9171",2008,5,21,12.64695,0
"9172",2008,5,22,12.61086,0
"9173",2008,5,23,12.59554,0
"9174",2008,5,24,12.58392,0
"9175",2008,5,25,12.50594,0
"9176",2008,5,26,12.47574,0
"9177",2008,5,27,12.44471,0
"9178",2008,5,28,12.32458,0
"9179",2008,5,29,12.31937,0
"9180",2008,5,30,12.26583,0
"9181",2008,5,31,12.21726,0
"9182",2008,6,1,12.18149,0
"9183",2008,6,2,12.14341,0
"9184",2008,6,3,12.12666,0
"9185",2008,6,4,11.99512,0
"9186",2008,6,5,11.88211,0
"9187",2008,6,6,11.83777,0
"9188",2008,6,7,11.72666,0
"9189",2008,6,8,11.64603,0
"9190",2008,6,9,11.59281,0
"9191",2008,6,10,11.51663,0
"9192",2008,6,11,11.55882,0
"9193",2008,6,12,11.48951,0
"9194",2008,6,13,11.42706,0
"9195",2008,6,14,11.37586,0
"9196",2008,6,15,11.28668,0
"9197",2008,6,16,11.20069,0
"9198",2008,6,17,11.15145,0
"9199",2008,6,18,11.08717,0
"9200",2008,6,19,11.03938,0
"9201",2008,6,20,10.96993,0
"9202",2008,6,21,10.90996,0
"9203",2008,6,22,10.81775,0
"9204",2008,6,23,10.73245,0
"9205",2008,6,24,10.67708,0
"9206",2008,6,25,10.57422,0
"9207",2008,6,26,10.5257,0
"9208",2008,6,27,10.41066,0
"9209",2008,6,28,10.34285,0
"9210",2008,6,29,10.27812,0
"9211",2008,6,30,10.22121,0
"9212",2008,7,1,9.93068,0
"9213",2008,7,2,9.92316,0
"9214",2008,7,3,9.82392,0
"9215",2008,7,4,9.74305,0
"9216",2008,7,5,9.64855,0
"9217",2008,7,6,9.64814,0
"9218",2008,7,7,9.49265,0
"9219",2008,7,8,9.44903,0
"9220",2008,7,9,9.39919,0
"9221",2008,7,10,9.31754,0
"9222",2008,7,11,9.21568,0
"9223",2008,7,12,9.12402,0
"9224",2008,7,13,9.03523,0
"9225",2008,7,14,8.98089,0
"9226",2008,7,15,8.76792,0
"9227",2008,7,16,8.68937,0
"9228",2008,7,17,8.6184,0
"9229",2008,7,18,8.51201,0
"9230",2008,7,19,8.41058,0
"9231",2008,7,20,8.2828,0
"9232",2008,7,21,8.16876,0
"9233",2008,7,22,8.10999,0
"9234",2008,7,23,7.98997,0
"9235",2008,7,24,7.89459,0
"9236",2008,7,25,7.75773,0
"9237",2008,7,26,7.75249,0
"9238",2008,7,27,7.67853,0
"9239",2008,7,28,7.56809,0
"9240",2008,7,29,7.46752,0
"9241",2008,7,30,7.34506,0
"9242",2008,7,31,7.32785,0
"9243",2008,8,1,7.20067,0
"9244",2008,8,2,7.09778,0
"9245",2008,8,3,7.08356,0
"9246",2008,8,4,6.94498,0
"9247",2008,8,5,6.68966,0
"9248",2008,8,6,6.5826,0
"9249",2008,8,7,6.51347,0
"9250",2008,8,8,6.53299,0
"9251",2008,8,9,6.42023,0
"9252",2008,8,10,6.28695,0
"9253",2008,8,11,6.25723,0
"9254",2008,8,12,6.15554,0
"9255",2008,8,13,6.0964,0
"9256",2008,8,14,6.02133,0
"9257",2008,8,15,5.97182,0
"9258",2008,8,16,5.89272,0
"9259",2008,8,17,5.84523,0
"9260",2008,8,18,5.72326,0
"9261",2008,8,19,5.61786,0
"9262",2008,8,20,5.6174,0
"9263",2008,8,21,5.54156,0
"9264",2008,8,22,5.4723,0
"9265",2008,8,23,5.41398,0
"9266",2008,8,24,5.23491,0
"9267",2008,8,25,5.10547,0
"9268",2008,8,26,5.02136,0
"9269",2008,8,27,5.03532,0
"9270",2008,8,28,5.0256,0
"9271",2008,8,29,5.00574,0
"9272",2008,8,30,4.93559,0
"9273",2008,8,31,4.89953,0
"9274",2008,9,1,4.83767,0
"9275",2008,9,2,4.72535,0
"9276",2008,9,3,4.7545,0
"9277",2008,9,4,4.69103,0
"9278",2008,9,5,4.70148,0
"9279",2008,9,6,4.70914,0
"9280",2008,9,7,4.67365,0
"9281",2008,9,8,4.63956,0
"9282",2008,9,9,4.65371,0
"9283",2008,9,10,4.60802,0
"9284",2008,9,11,4.58202,0
"9285",2008,9,12,4.5799,0
"9286",2008,9,13,4.59967,0
"9287",2008,9,14,4.60608,0
"9288",2008,9,15,4.61742,0
"9289",2008,9,16,4.61834,0
"9290",2008,9,17,4.60104,0
"9291",2008,9,18,4.55469,0
"9292",2008,9,19,4.57093,0
"9293",2008,9,20,4.60451,0
"9294",2008,9,21,4.66621,0
"9295",2008,9,22,4.66857,0
"9296",2008,9,23,4.68337,0
"9297",2008,9,24,4.68923,0
"9298",2008,9,25,4.73477,0
"9299",2008,9,26,4.77938,0
"9300",2008,9,27,4.82039,0
"9301",2008,9,28,4.89502,0
"9302",2008,9,29,4.93508,0
"9303",2008,9,30,5.05054,0
"9304",2008,10,1,5.24123,0
"9305",2008,10,2,5.31853,0
"9306",2008,10,3,5.406,0
"9307",2008,10,4,5.48226,0
"9308",2008,10,5,5.60836,0
"9309",2008,10,6,5.75772,0
"9310",2008,10,7,5.90436,0
"9311",2008,10,8,6.03638,0
"9312",2008,10,9,6.26403,0
"9313",2008,10,10,6.37754,0
"9314",2008,10,11,6.56811,0
"9315",2008,10,12,6.69553,0
"9316",2008,10,13,6.85538,0
"9317",2008,10,14,7.04319,0
"9318",2008,10,15,7.22145,0
"9319",2008,10,16,7.43638,0
"9320",2008,10,17,7.5941,0
"9321",2008,10,18,7.73964,0
"9322",2008,10,19,7.89084,0
"9323",2008,10,20,8.01799,0
"9324",2008,10,21,8.12309,0
"9325",2008,10,22,8.34631,0
"9326",2008,10,23,8.5076,0
"9327",2008,10,24,8.6348,0
"9328",2008,10,25,8.70829,0
"9329",2008,10,26,8.81173,0
"9330",2008,10,27,8.87479,0
"9331",2008,10,28,8.96345,0
"9332",2008,10,29,9.077,0
"9333",2008,10,30,9.18226,0
"9334",2008,10,31,9.29268,0
"9335",2008,11,1,9.3636,0
"9336",2008,11,2,9.31235,0
"9337",2008,11,3,9.38862,0
"9338",2008,11,4,9.56344,0
"9339",2008,11,5,9.70344,0
"9340",2008,11,6,9.79317,0
"9341",2008,11,7,9.96381,0
"9342",2008,11,8,10.04797,0
"9343",2008,11,9,10.08748,0
"9344",2008,11,10,10.11961,0
"9345",2008,11,11,10.12678,0
"9346",2008,11,12,10.09281,0
"9347",2008,11,13,10.11279,0
"9348",2008,11,14,10.13485,0
"9349",2008,11,15,10.23035,0
"9350",2008,11,16,10.3484,0
"9351",2008,11,17,10.46247,0
"9352",2008,11,18,10.45482,0
"9353",2008,11,19,10.61968,0
"9354",2008,11,20,10.68647,0
"9355",2008,11,21,10.66362,0
"9356",2008,11,22,10.7105,0
"9357",2008,11,23,10.79031,0
"9358",2008,11,24,10.92169,0
"9359",2008,11,25,10.93201,0
"9360",2008,11,26,11.03309,0
"9361",2008,11,27,11.04232,0
"9362",2008,11,28,11.11623,0
"9363",2008,11,29,11.1468,0
"9364",2008,11,30,11.24931,0
"9365",2008,12,1,11.48004,0
"9366",2008,12,2,11.518,0
"9367",2008,12,3,11.56283,0
"9368",2008,12,4,11.65174,0
"9369",2008,12,5,11.76752,0
"9370",2008,12,6,11.79774,0
"9371",2008,12,7,11.93949,0
"9372",2008,12,8,12.1435,0
"9373",2008,12,9,12.19432,0
"9374",2008,12,10,12.33921,0
"9375",2008,12,11,12.36324,0
"9376",2008,12,12,12.42676,0
"9377",2008,12,13,12.32321,0
"9378",2008,12,14,12.278,0
"9379",2008,12,15,12.3677,0
"9380",2008,12,16,12.40519,0
"9381",2008,12,17,12.34612,0
"9382",2008,12,18,12.34925,0
"9383",2008,12,19,12.42666,0
"9384",2008,12,20,12.44343,0
"9385",2008,12,21,12.42324,0
"9386",2008,12,22,12.68632,0
"9387",2008,12,23,12.64343,0
"9388",2008,12,24,12.69654,0
"9389",2008,12,25,12.79419,0
"9390",2008,12,26,12.89265,0
"9391",2008,12,27,12.8171,0
"9392",2008,12,28,12.87064,0
"9393",2008,12,29,12.91048,0
"9394",2008,12,30,12.89704,0
"9395",2008,12,31,13.01472,0
"9396",2009,1,1,13.13766,0
"9397",2009,1,2,13.13112,0
"9398",2009,1,3,13.23868,0
"9399",2009,1,4,13.23955,0
"9400",2009,1,5,13.3118,0
"9401",2009,1,6,13.41108,0
"9402",2009,1,7,13.44766,0
"9403",2009,1,8,13.56292,0
"9404",2009,1,9,13.58537,0
"9405",2009,1,10,13.66823,0
"9406",2009,1,11,13.72418,0
"9407",2009,1,12,13.73425,0
"9408",2009,1,13,13.81232,0
"9409",2009,1,14,13.95531,0
"9410",2009,1,15,14.04579,0
"9411",2009,1,16,14.0509,0
"9412",2009,1,17,14.03868,0
"9413",2009,1,18,14.10581,0
"9414",2009,1,19,14.22053,0
"9415",2009,1,20,14.15233,0
"9416",2009,1,21,14.12167,0
"9417",2009,1,22,14.19306,0
"9418",2009,1,23,14.17531,0
"9419",2009,1,24,14.12526,0
"9420",2009,1,25,14.12023,0
"9421",2009,1,26,14.08864,0
"9422",2009,1,27,14.18352,0
"9423",2009,1,28,14.23918,0
"9424",2009,1,29,14.29511,0
"9425",2009,1,30,14.33859,0
"9426",2009,1,31,14.35863,0
"9427",2009,2,1,14.44714,0
"9428",2009,2,2,14.54541,0
"9429",2009,2,3,14.48516,0
"9430",2009,2,4,14.46477,0
"9431",2009,2,5,14.54073,0
"9432",2009,2,6,14.62318,0
"9433",2009,2,7,14.7421,0
"9434",2009,2,8,14.81357,0
"9435",2009,2,9,14.85339,0
"9436",2009,2,10,14.81954,0
"9437",2009,2,11,14.72523,0
"9438",2009,2,12,14.73212,0
"9439",2009,2,13,14.79358,0
"9440",2009,2,14,14.8003,0
"9441",2009,2,15,14.84392,0
"9442",2009,2,16,14.85501,0
"9443",2009,2,17,14.93898,0
"9444",2009,2,18,14.92322,0
"9445",2009,2,19,14.80687,0
"9446",2009,2,20,14.83138,0
"9447",2009,2,21,14.84231,0
"9448",2009,2,22,14.76655,0
"9449",2009,2,23,14.78157,0
"9450",2009,2,24,14.77495,0
"9451",2009,2,25,14.82392,0
"9452",2009,2,26,14.95819,0
"9453",2009,2,27,14.99861,0
"9454",2009,2,28,15.08378,0
"9455",2009,3,1,15.13743,0
"9456",2009,3,2,15.16275,0
"9457",2009,3,3,15.09565,0
"9458",2009,3,4,15.03622,0
"9459",2009,3,5,15.0933,0
"9460",2009,3,6,15.11281,0
"9461",2009,3,7,15.02581,0
"9462",2009,3,8,14.92196,0
"9463",2009,3,9,14.84792,0
"9464",2009,3,10,14.80643,0
"9465",2009,3,11,14.8517,0
"9466",2009,3,12,14.81898,0
"9467",2009,3,13,14.84252,0
"9468",2009,3,14,14.91559,0
"9469",2009,3,15,14.89042,0
"9470",2009,3,16,14.90911,0
"9471",2009,3,17,14.97061,0
"9472",2009,3,18,14.93209,0
"9473",2009,3,19,14.92368,0
"9474",2009,3,20,14.92916,0
"9475",2009,3,21,14.96117,0
"9476",2009,3,22,15.01012,0
"9477",2009,3,23,15.02877,0
"9478",2009,3,24,14.99111,0
"9479",2009,3,25,14.98641,0
"9480",2009,3,26,14.93811,0
"9481",2009,3,27,14.91616,0
"9482",2009,3,28,14.86693,0
"9483",2009,3,29,14.83434,0
"9484",2009,3,30,14.82941,0
"9485",2009,3,31,14.72147,0
"9486",2009,4,1,14.70708,0
"9487",2009,4,2,14.71415,0
"9488",2009,4,3,14.75594,0
"9489",2009,4,4,14.785,0
"9490",2009,4,5,14.72578,0
"9491",2009,4,6,14.66946,0
"9492",2009,4,7,14.68903,0
"9493",2009,4,8,14.62433,0
"9494",2009,4,9,14.62695,0
"9495",2009,4,10,14.6097,0
"9496",2009,4,11,14.5688,0
"9497",2009,4,12,14.61422,0
"9498",2009,4,13,14.51955,0
"9499",2009,4,14,14.48822,0
"9500",2009,4,15,14.50922,0
"9501",2009,4,16,14.46921,0
"9502",2009,4,17,14.40224,0
"9503",2009,4,18,14.38605,0
"9504",2009,4,19,14.38401,0
"9505",2009,4,20,14.44169,0
"9506",2009,4,21,14.39885,0
"9507",2009,4,22,14.37408,0
"9508",2009,4,23,14.27141,0
"9509",2009,4,24,14.23293,0
"9510",2009,4,25,14.23894,0
"9511",2009,4,26,14.22907,0
"9512",2009,4,27,14.14768,0
"9513",2009,4,28,14.09841,0
"9514",2009,4,29,14.08635,0
"9515",2009,4,30,14.03625,0
"9516",2009,5,1,13.92888,0
"9517",2009,5,2,13.88617,0
"9518",2009,5,3,13.84439,0
"9519",2009,5,4,13.84803,0
"9520",2009,5,5,13.76256,0
"9521",2009,5,6,13.76514,0
"9522",2009,5,7,13.6929,0
"9523",2009,5,8,13.67258,0
"9524",2009,5,9,13.61923,0
"9525",2009,5,10,13.57135,0
"9526",2009,5,11,13.45543,0
"9527",2009,5,12,13.40454,0
"9528",2009,5,13,13.38334,0
"9529",2009,5,14,13.34867,0
"9530",2009,5,15,13.29385,0
"9531",2009,5,16,13.17425,0
"9532",2009,5,17,13.16652,0
"9533",2009,5,18,13.05585,0
"9534",2009,5,19,12.99782,0
"9535",2009,5,20,13.00098,0
"9536",2009,5,21,12.93664,0
"9537",2009,5,22,12.9207,0
"9538",2009,5,23,12.83472,0
"9539",2009,5,24,12.72799,0
"9540",2009,5,25,12.63496,0
"9541",2009,5,26,12.57542,0
"9542",2009,5,27,12.57449,0
"9543",2009,5,28,12.53928,0
"9544",2009,5,29,12.47001,0
"9545",2009,5,30,12.38602,0
"9546",2009,5,31,12.29008,0
"9547",2009,6,1,12.15392,0
"9548",2009,6,2,12.03123,0
"9549",2009,6,3,11.93428,0
"9550",2009,6,4,11.92042,0
"9551",2009,6,5,11.90519,0
"9552",2009,6,6,11.79792,0
"9553",2009,6,7,11.75073,0
"9554",2009,6,8,11.69196,0
"9555",2009,6,9,11.64602,0
"9556",2009,6,10,11.63735,0
"9557",2009,6,11,11.66921,0
"9558",2009,6,12,11.69149,0
"9559",2009,6,13,11.64132,0
"9560",2009,6,14,11.57486,0
"9561",2009,6,15,11.50995,0
"9562",2009,6,16,11.40005,0
"9563",2009,6,17,11.31312,0
"9564",2009,6,18,11.29878,0
"9565",2009,6,19,11.20543,0
"9566",2009,6,20,11.18992,0
"9567",2009,6,21,11.11312,0
"9568",2009,6,22,11.0841,0
"9569",2009,6,23,10.90101,0
"9570",2009,6,24,10.78146,0
"9571",2009,6,25,10.73119,0
"9572",2009,6,26,10.64866,0
"9573",2009,6,27,10.64219,0
"9574",2009,6,28,10.45231,0
"9575",2009,6,29,10.35256,0
"9576",2009,6,30,10.41122,0
"9577",2009,7,1,10.05331,0
"9578",2009,7,2,9.93256,0
"9579",2009,7,3,9.85773,0
"9580",2009,7,4,9.69855,0
"9581",2009,7,5,9.64533,0
"9582",2009,7,6,9.50667,0
"9583",2009,7,7,9.38698,0
"9584",2009,7,8,9.29219,0
"9585",2009,7,9,9.18083,0
"9586",2009,7,10,9.03102,0
"9587",2009,7,11,9.00169,0
"9588",2009,7,12,8.99062,0
"9589",2009,7,13,8.80782,0
"9590",2009,7,14,8.70465,0
"9591",2009,7,15,8.57468,0
"9592",2009,7,16,8.51253,0
"9593",2009,7,17,8.4174,0
"9594",2009,7,18,8.37679,0
"9595",2009,7,19,8.23561,0
"9596",2009,7,20,8.12909,0
"9597",2009,7,21,7.95373,0
"9598",2009,7,22,7.764,0
"9599",2009,7,23,7.70051,0
"9600",2009,7,24,7.54691,0
"9601",2009,7,25,7.4222,0
"9602",2009,7,26,7.3346,0
"9603",2009,7,27,7.22106,0
"9604",2009,7,28,7.10734,0
"9605",2009,7,29,7.06885,0
"9606",2009,7,30,6.99967,0
"9607",2009,7,31,7.02033,0
"9608",2009,8,1,6.98246,0
"9609",2009,8,2,6.92859,0
"9610",2009,8,3,6.89637,0
"9611",2009,8,4,6.83559,0
"9612",2009,8,5,6.79385,0
"9613",2009,8,6,6.77249,0
"9614",2009,8,7,6.70921,0
"9615",2009,8,8,6.69567,0
"9616",2009,8,9,6.57047,0
"9617",2009,8,10,6.50773,0
"9618",2009,8,11,6.48165,0
"9619",2009,8,12,6.44215,0
"9620",2009,8,13,6.37508,0
"9621",2009,8,14,6.22936,0
"9622",2009,8,15,6.19234,0
"9623",2009,8,16,6.14164,0
"9624",2009,8,17,6.07652,0
"9625",2009,8,18,5.99624,0
"9626",2009,8,19,5.86784,0
"9627",2009,8,20,5.81125,0
"9628",2009,8,21,5.78381,0
"9629",2009,8,22,5.71081,0
"9630",2009,8,23,5.61564,0
"9631",2009,8,24,5.56296,0
"9632",2009,8,25,5.58305,0
"9633",2009,8,26,5.51888,0
"9634",2009,8,27,5.45584,0
"9635",2009,8,28,5.46793,0
"9636",2009,8,29,5.41898,0
"9637",2009,8,30,5.3191,0
"9638",2009,8,31,5.34691,0
"9639",2009,9,1,5.36779,0
"9640",2009,9,2,5.26627,0
"9641",2009,9,3,5.26793,0
"9642",2009,9,4,5.20186,0
"9643",2009,9,5,5.27441,0
"9644",2009,9,6,5.18419,0
"9645",2009,9,7,5.22273,0
"9646",2009,9,8,5.1451,0
"9647",2009,9,9,5.17618,0
"9648",2009,9,10,5.18325,0
"9649",2009,9,11,5.12472,0
"9650",2009,9,12,5.05488,0
"9651",2009,9,13,5.10499,0
"9652",2009,9,14,5.19921,0
"9653",2009,9,15,5.21968,0
"9654",2009,9,16,5.17323,0
"9655",2009,9,17,5.19578,0
"9656",2009,9,18,5.21883,0
"9657",2009,9,19,5.19955,0
"9658",2009,9,20,5.24831,0
"9659",2009,9,21,5.28403,0
"9660",2009,9,22,5.35327,0
"9661",2009,9,23,5.35712,0
"9662",2009,9,24,5.33346,0
"9663",2009,9,25,5.38328,0
"9664",2009,9,26,5.39093,0
"9665",2009,9,27,5.4508,0
"9666",2009,9,28,5.46253,0
"9667",2009,9,29,5.48055,0
"9668",2009,9,30,5.55629,0
"9669",2009,10,1,5.65677,0
"9670",2009,10,2,5.72844,0
"9671",2009,10,3,5.70474,0
"9672",2009,10,4,5.7371,0
"9673",2009,10,5,5.79731,0
"9674",2009,10,6,5.80268,0
"9675",2009,10,7,5.83093,0
"9676",2009,10,8,5.89363,0
"9677",2009,10,9,5.92802,0
"9678",2009,10,10,6.1845,0
"9679",2009,10,11,6.39436,0
"9680",2009,10,12,6.49173,0
"9681",2009,10,13,6.51439,0
"9682",2009,10,14,6.6449,0
"9683",2009,10,15,6.79797,0
"9684",2009,10,16,6.82818,0
"9685",2009,10,17,6.92707,0
"9686",2009,10,18,7.04661,0
"9687",2009,10,19,7.15857,0
"9688",2009,10,20,7.27939,0
"9689",2009,10,21,7.3619,0
"9690",2009,10,22,7.50399,0
"9691",2009,10,23,7.59755,0
"9692",2009,10,24,7.6455,0
"9693",2009,10,25,7.62939,0
"9694",2009,10,26,7.8035,0
"9695",2009,10,27,8.00755,0
"9696",2009,10,28,8.17961,0
"9697",2009,10,29,8.36152,0
"9698",2009,10,30,8.51489,0
"9699",2009,10,31,8.62264,0
"9700",2009,11,1,8.73518,0
"9701",2009,11,2,8.76125,0
"9702",2009,11,3,8.80426,0
"9703",2009,11,4,8.81912,0
"9704",2009,11,5,8.87292,0
"9705",2009,11,6,9.00812,0
"9706",2009,11,7,9.06773,0
"9707",2009,11,8,9.06533,0
"9708",2009,11,9,9.1977,0
"9709",2009,11,10,9.25728,0
"9710",2009,11,11,9.32619,0
"9711",2009,11,12,9.2846,0
"9712",2009,11,13,9.32647,0
"9713",2009,11,14,9.45193,0
"9714",2009,11,15,9.68413,0
"9715",2009,11,16,9.83052,0
"9716",2009,11,17,9.92562,0
"9717",2009,11,18,10.00551,0
"9718",2009,11,19,10.07869,0
"9719",2009,11,20,10.13353,0
"9720",2009,11,21,10.20804,0
"9721",2009,11,22,10.34216,0
"9722",2009,11,23,10.46438,0
"9723",2009,11,24,10.58255,0
"9724",2009,11,25,10.67313,0
"9725",2009,11,26,10.79125,0
"9726",2009,11,27,10.80758,0
"9727",2009,11,28,10.84395,0
"9728",2009,11,29,10.85951,0
"9729",2009,11,30,10.91253,0
"9730",2009,12,1,11.13548,0
"9731",2009,12,2,11.24978,0
"9732",2009,12,3,11.33895,0
"9733",2009,12,4,11.41216,0
"9734",2009,12,5,11.5863,0
"9735",2009,12,6,11.5121,0
"9736",2009,12,7,11.57229,0
"9737",2009,12,8,11.54685,0
"9738",2009,12,9,11.5727,0
"9739",2009,12,10,11.68014,0
"9740",2009,12,11,11.6981,0
"9741",2009,12,12,11.83151,0
"9742",2009,12,13,11.95769,0
"9743",2009,12,14,12.11925,0
"9744",2009,12,15,12.20257,0
"9745",2009,12,16,12.33169,0
"9746",2009,12,17,12.43016,0
"9747",2009,12,18,12.50282,0
"9748",2009,12,19,12.47413,0
"9749",2009,12,20,12.50267,0
"9750",2009,12,21,12.59964,0
"9751",2009,12,22,12.64088,0
"9752",2009,12,23,12.62309,0
"9753",2009,12,24,12.67369,0
"9754",2009,12,25,12.70844,0
"9755",2009,12,26,12.85311,0
"9756",2009,12,27,12.86086,0
"9757",2009,12,28,13.00815,0
"9758",2009,12,29,13.08433,0
"9759",2009,12,30,13.11239,0
"9760",2009,12,31,13.02024,0
"9761",2010,1,1,13.13333,0
"9762",2010,1,2,13.16483,0
"9763",2010,1,3,13.18747,0
"9764",2010,1,4,13.17754,0
"9765",2010,1,5,13.25259,0
"9766",2010,1,6,13.37486,0
"9767",2010,1,7,13.43793,0
"9768",2010,1,8,13.48287,0
"9769",2010,1,9,13.51837,0
"9770",2010,1,10,13.52768,0
"9771",2010,1,11,13.6259,0
"9772",2010,1,12,13.59923,0
"9773",2010,1,13,13.66666,0
"9774",2010,1,14,13.71049,0
"9775",2010,1,15,13.79315,0
"9776",2010,1,16,13.76391,0
"9777",2010,1,17,13.75737,0
"9778",2010,1,18,13.76756,0
"9779",2010,1,19,13.82309,0
"9780",2010,1,20,13.87948,0
"9781",2010,1,21,13.89086,0
"9782",2010,1,22,13.83206,0
"9783",2010,1,23,13.81045,0
"9784",2010,1,24,13.84718,0
"9785",2010,1,25,13.92946,0
"9786",2010,1,26,14.03986,0
"9787",2010,1,27,13.97608,0
"9788",2010,1,28,13.88911,0
"9789",2010,1,29,13.98663,0
"9790",2010,1,30,14.06844,0
"9791",2010,1,31,14.09157,0
"9792",2010,2,1,14.15339,0
"9793",2010,2,2,14.21069,0
"9794",2010,2,3,14.19559,0
"9795",2010,2,4,14.2447,0
"9796",2010,2,5,14.24527,0
"9797",2010,2,6,14.25201,0
"9798",2010,2,7,14.18114,0
"9799",2010,2,8,14.2621,0
"9800",2010,2,9,14.35732,0
"9801",2010,2,10,14.2996,0
"9802",2010,2,11,14.32456,0
"9803",2010,2,12,14.43968,0
"9804",2010,2,13,14.495,0
"9805",2010,2,14,14.58471,0
"9806",2010,2,15,14.62292,0
"9807",2010,2,16,14.6561,0
"9808",2010,2,17,14.76927,0
"9809",2010,2,18,14.77451,0
"9810",2010,2,19,14.71438,0
"9811",2010,2,20,14.67057,0
"9812",2010,2,21,14.67252,0
"9813",2010,2,22,14.79467,0
"9814",2010,2,23,14.82388,0
"9815",2010,2,24,14.76035,0
"9816",2010,2,25,14.74828,0
"9817",2010,2,26,14.71919,0
"9818",2010,2,27,14.75005,0
"9819",2010,2,28,14.84593,0
"9820",2010,3,1,14.86844,0
"9821",2010,3,2,14.98499,0
"9822",2010,3,3,15.00653,0
"9823",2010,3,4,15.09052,0
"9824",2010,3,5,15.18829,0
"9825",2010,3,6,15.1776,0
"9826",2010,3,7,15.12215,0
"9827",2010,3,8,15.09662,0
"9828",2010,3,9,15.04706,0
"9829",2010,3,10,15.06606,0
"9830",2010,3,11,15.03756,0
"9831",2010,3,12,15.05797,0
"9832",2010,3,13,15.0562,0
"9833",2010,3,14,15.04614,0
"9834",2010,3,15,15.05062,0
"9835",2010,3,16,15.09078,0
"9836",2010,3,17,15.12201,0
"9837",2010,3,18,15.13363,0
"9838",2010,3,19,15.07871,0
"9839",2010,3,20,15.08174,0
"9840",2010,3,21,15.07796,0
"9841",2010,3,22,15.01972,0
"9842",2010,3,23,15.01521,0
"9843",2010,3,24,15.12285,0
"9844",2010,3,25,15.07338,0
"9845",2010,3,26,15.13644,0
"9846",2010,3,27,15.11086,0
"9847",2010,3,28,15.11438,0
"9848",2010,3,29,15.19943,0
"9849",2010,3,30,15.25858,0
"9850",2010,3,31,15.28449,0
"9851",2010,4,1,15.23545,0
"9852",2010,4,2,15.17555,0
"9853",2010,4,3,15.12902,0
"9854",2010,4,4,15.09615,0
"9855",2010,4,5,15.0302,0
"9856",2010,4,6,15.02427,0
"9857",2010,4,7,14.97296,0
"9858",2010,4,8,14.94866,0
"9859",2010,4,9,14.92891,0
"9860",2010,4,10,14.85424,0
"9861",2010,4,11,14.76687,0
"9862",2010,4,12,14.72234,0
"9863",2010,4,13,14.66588,0
"9864",2010,4,14,14.64844,0
"9865",2010,4,15,14.59489,0
"9866",2010,4,16,14.56213,0
"9867",2010,4,17,14.53305,0
"9868",2010,4,18,14.4886,0
"9869",2010,4,19,14.4729,0
"9870",2010,4,20,14.47339,0
"9871",2010,4,21,14.42662,0
"9872",2010,4,22,14.41228,0
"9873",2010,4,23,14.39635,0
"9874",2010,4,24,14.31595,0
"9875",2010,4,25,14.22246,0
"9876",2010,4,26,14.1835,0
"9877",2010,4,27,14.24855,0
"9878",2010,4,28,14.12441,0
"9879",2010,4,29,14.10441,0
"9880",2010,4,30,13.98324,0
"9881",2010,5,1,13.85411,0
"9882",2010,5,2,13.78786,0
"9883",2010,5,3,13.66873,0
"9884",2010,5,4,13.60214,0
"9885",2010,5,5,13.52306,0
"9886",2010,5,6,13.51849,0
"9887",2010,5,7,13.46083,0
"9888",2010,5,8,13.41726,0
"9889",2010,5,9,13.33876,0
"9890",2010,5,10,13.21985,0
"9891",2010,5,11,13.12248,0
"9892",2010,5,12,13.14501,0
"9893",2010,5,13,13.096,0
"9894",2010,5,14,12.99979,0
"9895",2010,5,15,12.95997,0
"9896",2010,5,16,12.86911,0
"9897",2010,5,17,12.77604,0
"9898",2010,5,18,12.67992,0
"9899",2010,5,19,12.64398,0
"9900",2010,5,20,12.57903,0
"9901",2010,5,21,12.50733,0
"9902",2010,5,22,12.45595,0
"9903",2010,5,23,12.37631,0
"9904",2010,5,24,12.33289,0
"9905",2010,5,25,12.30362,0
"9906",2010,5,26,12.20915,0
"9907",2010,5,27,12.10127,0
"9908",2010,5,28,12.10328,0
"9909",2010,5,29,12.05855,0
"9910",2010,5,30,11.99593,0
"9911",2010,5,31,11.92839,0
"9912",2010,6,1,11.80658,0
"9913",2010,6,2,11.7025,0
"9914",2010,6,3,11.64923,0
